(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x73B21454' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x74BC5AD0' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x74BC5ADB' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x74BC5ADD' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x760D8E81' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x76247739' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x76247744' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x76247746' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x77E10845' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x77E10850' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x78069B9E' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x78069BA9' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x78069BAB' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x79497B5F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x796A3197' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x796A31A2' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x796A31A4' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7AA3D834' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7AA3D83F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7AA3D841' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7B81C0E2' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7B81C0E4' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7B81C0ED' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 3
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7B81C0EF' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7C96AB9E' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7C96ABA9' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7C96ABAB' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7D1BD767' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7D8DA73F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7DA3E36F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 7
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7DA3E371' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7DCED134' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7E9605EA' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7F14156B' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x7F9224EC' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8010346D' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8109D889' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8109D894' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8109D896' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x81E33663' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x81E3366E' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x81E33670' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x83390D3E' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x83390D49' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x83390D4B' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x85FAC0C7' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x85FAC0CB' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 3
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x86BC54C5' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x86D2A44D' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x86D2A44F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8767805F' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8767806A' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 5
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8767806C' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x87829921' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x87E304CE' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8800A8A2' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x892477DF' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x892477EC' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8A6818F6' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8A681901' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8A681903' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8B59A0DB' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 5
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8BB2010D' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8BB20118' (Texture) from data...
(05/11/2018 00:10:46) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8BB2011A' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C4228AF' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C4228BC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C46D697' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C46D6A2' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C46D6A4' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 3
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C7EEB6E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C7EEB79' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8C7EEB7B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8CF2C026' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8CF2C02B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8CF2C031' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8CF2C033' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8DB48FDD' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8DB48FE8' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8DB48FEA' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 5
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8E32FCDD' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8EF1386E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8EF13879' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x8EF1387B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9147F1A1' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9147F1AC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9147F1AE' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x92CC488D' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x93FB3273' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9571D7DE' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x98BDDDD6' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x98BDDDE1' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x98BDDDE3' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x99ED7F20' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x99ED7F2B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 2
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x99ED7F2D' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9A6B8EA1' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9A6B8EAC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9A6B8EAE' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9B17E93F' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9B17E94A' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9B17E94C' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9B186C01' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 2
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9C20A3F2' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9C20A3FD' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 2
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9C20A3FF' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9C90F56A' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9CA41E0E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9CA41E19' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9CA41E1B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DAE10D2' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DAE10DD' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 7
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DAE10DF' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DF193D3' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 2
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DF193DE' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9DF193E0' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9E8E99BC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9EB05680' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9EB0568B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9EB0568D' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 5
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9F7C8121' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9FA8EEFC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9FAC6891' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9FAC689C' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9FAC689E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0x9FB84245' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA014982D' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA0149838' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA014983A' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA0DFF204' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA0DFF20F' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 3
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA0DFF211' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA267A3FE' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA4E0B7B8' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA6A89611' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 4
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA6A8961C' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA6A8961E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA8D41C63' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xA9532E1F' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 3
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAABE7437' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAD648BB4' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 2
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAD648BBF' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAD648BC1' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xADF5A03B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xADF5A046' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xADF5A048' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAE73AFBC' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 6
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAEDFFF8E' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAEDFFF9B' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1055) Info: Creating Resource '0xAF5E99E3' (Texture) from data...
(05/11/2018 00:10:47) Fledge::Core::ResourceManagerRegistry::updateJob (Line 1073) Info: 1
